title,text,label
News Article Title 11041,This is the content of the news article 11041. It discusses various topics and is either real or fake.,Real
News Article Title 11042,This is the content of the news article 11042. It discusses various topics and is either real or fake.,Fake
News Article Title 11043,This is the content of the news article 11043. It discusses various topics and is either real or fake.,Fake
News Article Title 11044,This is the content of the news article 11044. It discusses various topics and is either real or fake.,Real
News Article Title 11045,This is the content of the news article 11045. It discusses various topics and is either real or fake.,Fake
News Article Title 11046,This is the content of the news article 11046. It discusses various topics and is either real or fake.,Real
News Article Title 11047,This is the content of the news article 11047. It discusses various topics and is either real or fake.,Real
News Article Title 11048,This is the content of the news article 11048. It discusses various topics and is either real or fake.,Fake
News Article Title 11049,This is the content of the news article 11049. It discusses various topics and is either real or fake.,Fake
News Article Title 11050,This is the content of the news article 11050. It discusses various topics and is either real or fake.,Fake
News Article Title 11051,This is the content of the news article 11051. It discusses various topics and is either real or fake.,Real
News Article Title 11052,This is the content of the news article 11052. It discusses various topics and is either real or fake.,Real
News Article Title 11053,This is the content of the news article 11053. It discusses various topics and is either real or fake.,Real
News Article Title 11054,This is the content of the news article 11054. It discusses various topics and is either real or fake.,Fake
News Article Title 11055,This is the content of the news article 11055. It discusses various topics and is either real or fake.,Fake
News Article Title 11056,This is the content of the news article 11056. It discusses various topics and is either real or fake.,Real
News Article Title 11057,This is the content of the news article 11057. It discusses various topics and is either real or fake.,Fake
News Article Title 11058,This is the content of the news article 11058. It discusses various topics and is either real or fake.,Fake
News Article Title 11059,This is the content of the news article 11059. It discusses various topics and is either real or fake.,Real
News Article Title 11060,This is the content of the news article 11060. It discusses various topics and is either real or fake.,Real
News Article Title 11061,This is the content of the news article 11061. It discusses various topics and is either real or fake.,Fake
News Article Title 11062,This is the content of the news article 11062. It discusses various topics and is either real or fake.,Real
News Article Title 11063,This is the content of the news article 11063. It discusses various topics and is either real or fake.,Fake
News Article Title 11064,This is the content of the news article 11064. It discusses various topics and is either real or fake.,Real
News Article Title 11065,This is the content of the news article 11065. It discusses various topics and is either real or fake.,Real
News Article Title 11066,This is the content of the news article 11066. It discusses various topics and is either real or fake.,Real
News Article Title 11067,This is the content of the news article 11067. It discusses various topics and is either real or fake.,Fake
News Article Title 11068,This is the content of the news article 11068. It discusses various topics and is either real or fake.,Fake
News Article Title 11069,This is the content of the news article 11069. It discusses various topics and is either real or fake.,Real
News Article Title 11070,This is the content of the news article 11070. It discusses various topics and is either real or fake.,Real
News Article Title 11071,This is the content of the news article 11071. It discusses various topics and is either real or fake.,Real
News Article Title 11072,This is the content of the news article 11072. It discusses various topics and is either real or fake.,Fake
News Article Title 11073,This is the content of the news article 11073. It discusses various topics and is either real or fake.,Real
News Article Title 11074,This is the content of the news article 11074. It discusses various topics and is either real or fake.,Real
News Article Title 11075,This is the content of the news article 11075. It discusses various topics and is either real or fake.,Real
News Article Title 11076,This is the content of the news article 11076. It discusses various topics and is either real or fake.,Real
News Article Title 11077,This is the content of the news article 11077. It discusses various topics and is either real or fake.,Fake
News Article Title 11078,This is the content of the news article 11078. It discusses various topics and is either real or fake.,Fake
News Article Title 11079,This is the content of the news article 11079. It discusses various topics and is either real or fake.,Real
News Article Title 11080,This is the content of the news article 11080. It discusses various topics and is either real or fake.,Fake
News Article Title 11081,This is the content of the news article 11081. It discusses various topics and is either real or fake.,Fake
News Article Title 11082,This is the content of the news article 11082. It discusses various topics and is either real or fake.,Fake
News Article Title 11083,This is the content of the news article 11083. It discusses various topics and is either real or fake.,Real
News Article Title 11084,This is the content of the news article 11084. It discusses various topics and is either real or fake.,Fake
News Article Title 11085,This is the content of the news article 11085. It discusses various topics and is either real or fake.,Fake
News Article Title 11086,This is the content of the news article 11086. It discusses various topics and is either real or fake.,Fake
News Article Title 11087,This is the content of the news article 11087. It discusses various topics and is either real or fake.,Real
News Article Title 11088,This is the content of the news article 11088. It discusses various topics and is either real or fake.,Real
News Article Title 11089,This is the content of the news article 11089. It discusses various topics and is either real or fake.,Fake
News Article Title 11090,This is the content of the news article 11090. It discusses various topics and is either real or fake.,Fake
News Article Title 11091,This is the content of the news article 11091. It discusses various topics and is either real or fake.,Real
News Article Title 11092,This is the content of the news article 11092. It discusses various topics and is either real or fake.,Real
News Article Title 11093,This is the content of the news article 11093. It discusses various topics and is either real or fake.,Fake
News Article Title 11094,This is the content of the news article 11094. It discusses various topics and is either real or fake.,Fake
News Article Title 11095,This is the content of the news article 11095. It discusses various topics and is either real or fake.,Real
News Article Title 11096,This is the content of the news article 11096. It discusses various topics and is either real or fake.,Real
News Article Title 11097,This is the content of the news article 11097. It discusses various topics and is either real or fake.,Fake
News Article Title 11098,This is the content of the news article 11098. It discusses various topics and is either real or fake.,Real
News Article Title 11099,This is the content of the news article 11099. It discusses various topics and is either real or fake.,Fake
News Article Title 11100,This is the content of the news article 11100. It discusses various topics and is either real or fake.,Fake
News Article Title 11101,This is the content of the news article 11101. It discusses various topics and is either real or fake.,Fake
News Article Title 11102,This is the content of the news article 11102. It discusses various topics and is either real or fake.,Real
News Article Title 11103,This is the content of the news article 11103. It discusses various topics and is either real or fake.,Fake
News Article Title 11104,This is the content of the news article 11104. It discusses various topics and is either real or fake.,Fake
News Article Title 11105,This is the content of the news article 11105. It discusses various topics and is either real or fake.,Real
News Article Title 11106,This is the content of the news article 11106. It discusses various topics and is either real or fake.,Real
News Article Title 11107,This is the content of the news article 11107. It discusses various topics and is either real or fake.,Fake
News Article Title 11108,This is the content of the news article 11108. It discusses various topics and is either real or fake.,Fake
News Article Title 11109,This is the content of the news article 11109. It discusses various topics and is either real or fake.,Real
News Article Title 11110,This is the content of the news article 11110. It discusses various topics and is either real or fake.,Real
News Article Title 11111,This is the content of the news article 11111. It discusses various topics and is either real or fake.,Real
News Article Title 11112,This is the content of the news article 11112. It discusses various topics and is either real or fake.,Fake
News Article Title 11113,This is the content of the news article 11113. It discusses various topics and is either real or fake.,Fake
News Article Title 11114,This is the content of the news article 11114. It discusses various topics and is either real or fake.,Fake
News Article Title 11115,This is the content of the news article 11115. It discusses various topics and is either real or fake.,Real
News Article Title 11116,This is the content of the news article 11116. It discusses various topics and is either real or fake.,Fake
News Article Title 11117,This is the content of the news article 11117. It discusses various topics and is either real or fake.,Real
News Article Title 11118,This is the content of the news article 11118. It discusses various topics and is either real or fake.,Fake
News Article Title 11119,This is the content of the news article 11119. It discusses various topics and is either real or fake.,Real
News Article Title 11120,This is the content of the news article 11120. It discusses various topics and is either real or fake.,Fake
News Article Title 11121,This is the content of the news article 11121. It discusses various topics and is either real or fake.,Fake
News Article Title 11122,This is the content of the news article 11122. It discusses various topics and is either real or fake.,Real
News Article Title 11123,This is the content of the news article 11123. It discusses various topics and is either real or fake.,Real
News Article Title 11124,This is the content of the news article 11124. It discusses various topics and is either real or fake.,Fake
News Article Title 11125,This is the content of the news article 11125. It discusses various topics and is either real or fake.,Real
News Article Title 11126,This is the content of the news article 11126. It discusses various topics and is either real or fake.,Real
News Article Title 11127,This is the content of the news article 11127. It discusses various topics and is either real or fake.,Fake
News Article Title 11128,This is the content of the news article 11128. It discusses various topics and is either real or fake.,Real
News Article Title 11129,This is the content of the news article 11129. It discusses various topics and is either real or fake.,Fake
News Article Title 11130,This is the content of the news article 11130. It discusses various topics and is either real or fake.,Fake
News Article Title 11131,This is the content of the news article 11131. It discusses various topics and is either real or fake.,Real
News Article Title 11132,This is the content of the news article 11132. It discusses various topics and is either real or fake.,Real
News Article Title 11133,This is the content of the news article 11133. It discusses various topics and is either real or fake.,Fake
News Article Title 11134,This is the content of the news article 11134. It discusses various topics and is either real or fake.,Fake
News Article Title 11135,This is the content of the news article 11135. It discusses various topics and is either real or fake.,Fake
News Article Title 11136,This is the content of the news article 11136. It discusses various topics and is either real or fake.,Fake
News Article Title 11137,This is the content of the news article 11137. It discusses various topics and is either real or fake.,Fake
News Article Title 11138,This is the content of the news article 11138. It discusses various topics and is either real or fake.,Fake
News Article Title 11139,This is the content of the news article 11139. It discusses various topics and is either real or fake.,Real
News Article Title 11140,This is the content of the news article 11140. It discusses various topics and is either real or fake.,Real
News Article Title 11141,This is the content of the news article 11141. It discusses various topics and is either real or fake.,Real
News Article Title 11142,This is the content of the news article 11142. It discusses various topics and is either real or fake.,Fake
News Article Title 11143,This is the content of the news article 11143. It discusses various topics and is either real or fake.,Real
News Article Title 11144,This is the content of the news article 11144. It discusses various topics and is either real or fake.,Fake
News Article Title 11145,This is the content of the news article 11145. It discusses various topics and is either real or fake.,Fake
News Article Title 11146,This is the content of the news article 11146. It discusses various topics and is either real or fake.,Real
News Article Title 11147,This is the content of the news article 11147. It discusses various topics and is either real or fake.,Fake
News Article Title 11148,This is the content of the news article 11148. It discusses various topics and is either real or fake.,Fake
News Article Title 11149,This is the content of the news article 11149. It discusses various topics and is either real or fake.,Fake
News Article Title 11150,This is the content of the news article 11150. It discusses various topics and is either real or fake.,Fake
News Article Title 11151,This is the content of the news article 11151. It discusses various topics and is either real or fake.,Fake
News Article Title 11152,This is the content of the news article 11152. It discusses various topics and is either real or fake.,Fake
News Article Title 11153,This is the content of the news article 11153. It discusses various topics and is either real or fake.,Real
News Article Title 11154,This is the content of the news article 11154. It discusses various topics and is either real or fake.,Fake
News Article Title 11155,This is the content of the news article 11155. It discusses various topics and is either real or fake.,Fake
News Article Title 11156,This is the content of the news article 11156. It discusses various topics and is either real or fake.,Fake
News Article Title 11157,This is the content of the news article 11157. It discusses various topics and is either real or fake.,Fake
News Article Title 11158,This is the content of the news article 11158. It discusses various topics and is either real or fake.,Real
News Article Title 11159,This is the content of the news article 11159. It discusses various topics and is either real or fake.,Real
News Article Title 11160,This is the content of the news article 11160. It discusses various topics and is either real or fake.,Fake
News Article Title 11161,This is the content of the news article 11161. It discusses various topics and is either real or fake.,Fake
News Article Title 11162,This is the content of the news article 11162. It discusses various topics and is either real or fake.,Fake
News Article Title 11163,This is the content of the news article 11163. It discusses various topics and is either real or fake.,Real
News Article Title 11164,This is the content of the news article 11164. It discusses various topics and is either real or fake.,Real
News Article Title 11165,This is the content of the news article 11165. It discusses various topics and is either real or fake.,Real
News Article Title 11166,This is the content of the news article 11166. It discusses various topics and is either real or fake.,Real
News Article Title 11167,This is the content of the news article 11167. It discusses various topics and is either real or fake.,Fake
News Article Title 11168,This is the content of the news article 11168. It discusses various topics and is either real or fake.,Real
News Article Title 11169,This is the content of the news article 11169. It discusses various topics and is either real or fake.,Real
News Article Title 11170,This is the content of the news article 11170. It discusses various topics and is either real or fake.,Fake
News Article Title 11171,This is the content of the news article 11171. It discusses various topics and is either real or fake.,Fake
News Article Title 11172,This is the content of the news article 11172. It discusses various topics and is either real or fake.,Real
News Article Title 11173,This is the content of the news article 11173. It discusses various topics and is either real or fake.,Real
News Article Title 11174,This is the content of the news article 11174. It discusses various topics and is either real or fake.,Real
News Article Title 11175,This is the content of the news article 11175. It discusses various topics and is either real or fake.,Real
News Article Title 11176,This is the content of the news article 11176. It discusses various topics and is either real or fake.,Fake
News Article Title 11177,This is the content of the news article 11177. It discusses various topics and is either real or fake.,Fake
News Article Title 11178,This is the content of the news article 11178. It discusses various topics and is either real or fake.,Real
News Article Title 11179,This is the content of the news article 11179. It discusses various topics and is either real or fake.,Real
News Article Title 11180,This is the content of the news article 11180. It discusses various topics and is either real or fake.,Real
News Article Title 11181,This is the content of the news article 11181. It discusses various topics and is either real or fake.,Real
News Article Title 11182,This is the content of the news article 11182. It discusses various topics and is either real or fake.,Real
News Article Title 11183,This is the content of the news article 11183. It discusses various topics and is either real or fake.,Fake
News Article Title 11184,This is the content of the news article 11184. It discusses various topics and is either real or fake.,Fake
News Article Title 11185,This is the content of the news article 11185. It discusses various topics and is either real or fake.,Fake
News Article Title 11186,This is the content of the news article 11186. It discusses various topics and is either real or fake.,Real
News Article Title 11187,This is the content of the news article 11187. It discusses various topics and is either real or fake.,Real
News Article Title 11188,This is the content of the news article 11188. It discusses various topics and is either real or fake.,Fake
News Article Title 11189,This is the content of the news article 11189. It discusses various topics and is either real or fake.,Fake
News Article Title 11190,This is the content of the news article 11190. It discusses various topics and is either real or fake.,Real
News Article Title 11191,This is the content of the news article 11191. It discusses various topics and is either real or fake.,Fake
News Article Title 11192,This is the content of the news article 11192. It discusses various topics and is either real or fake.,Real
News Article Title 11193,This is the content of the news article 11193. It discusses various topics and is either real or fake.,Real
News Article Title 11194,This is the content of the news article 11194. It discusses various topics and is either real or fake.,Fake
News Article Title 11195,This is the content of the news article 11195. It discusses various topics and is either real or fake.,Fake
News Article Title 11196,This is the content of the news article 11196. It discusses various topics and is either real or fake.,Fake
News Article Title 11197,This is the content of the news article 11197. It discusses various topics and is either real or fake.,Real
News Article Title 11198,This is the content of the news article 11198. It discusses various topics and is either real or fake.,Real
News Article Title 11199,This is the content of the news article 11199. It discusses various topics and is either real or fake.,Fake
News Article Title 11200,This is the content of the news article 11200. It discusses various topics and is either real or fake.,Real
News Article Title 11201,This is the content of the news article 11201. It discusses various topics and is either real or fake.,Real
News Article Title 11202,This is the content of the news article 11202. It discusses various topics and is either real or fake.,Real
News Article Title 11203,This is the content of the news article 11203. It discusses various topics and is either real or fake.,Fake
News Article Title 11204,This is the content of the news article 11204. It discusses various topics and is either real or fake.,Real
News Article Title 11205,This is the content of the news article 11205. It discusses various topics and is either real or fake.,Fake
News Article Title 11206,This is the content of the news article 11206. It discusses various topics and is either real or fake.,Fake
News Article Title 11207,This is the content of the news article 11207. It discusses various topics and is either real or fake.,Real
News Article Title 11208,This is the content of the news article 11208. It discusses various topics and is either real or fake.,Fake
News Article Title 11209,This is the content of the news article 11209. It discusses various topics and is either real or fake.,Real
News Article Title 11210,This is the content of the news article 11210. It discusses various topics and is either real or fake.,Fake
News Article Title 11211,This is the content of the news article 11211. It discusses various topics and is either real or fake.,Fake
News Article Title 11212,This is the content of the news article 11212. It discusses various topics and is either real or fake.,Real
News Article Title 11213,This is the content of the news article 11213. It discusses various topics and is either real or fake.,Fake
News Article Title 11214,This is the content of the news article 11214. It discusses various topics and is either real or fake.,Fake
News Article Title 11215,This is the content of the news article 11215. It discusses various topics and is either real or fake.,Fake
News Article Title 11216,This is the content of the news article 11216. It discusses various topics and is either real or fake.,Real
News Article Title 11217,This is the content of the news article 11217. It discusses various topics and is either real or fake.,Real
News Article Title 11218,This is the content of the news article 11218. It discusses various topics and is either real or fake.,Fake
News Article Title 11219,This is the content of the news article 11219. It discusses various topics and is either real or fake.,Fake
News Article Title 11220,This is the content of the news article 11220. It discusses various topics and is either real or fake.,Fake
News Article Title 11221,This is the content of the news article 11221. It discusses various topics and is either real or fake.,Real
News Article Title 11222,This is the content of the news article 11222. It discusses various topics and is either real or fake.,Real
News Article Title 11223,This is the content of the news article 11223. It discusses various topics and is either real or fake.,Fake
News Article Title 11224,This is the content of the news article 11224. It discusses various topics and is either real or fake.,Real
News Article Title 11225,This is the content of the news article 11225. It discusses various topics and is either real or fake.,Real
News Article Title 11226,This is the content of the news article 11226. It discusses various topics and is either real or fake.,Real
News Article Title 11227,This is the content of the news article 11227. It discusses various topics and is either real or fake.,Real
News Article Title 11228,This is the content of the news article 11228. It discusses various topics and is either real or fake.,Fake
News Article Title 11229,This is the content of the news article 11229. It discusses various topics and is either real or fake.,Real
News Article Title 11230,This is the content of the news article 11230. It discusses various topics and is either real or fake.,Real
News Article Title 11231,This is the content of the news article 11231. It discusses various topics and is either real or fake.,Fake
News Article Title 11232,This is the content of the news article 11232. It discusses various topics and is either real or fake.,Fake
News Article Title 11233,This is the content of the news article 11233. It discusses various topics and is either real or fake.,Real
News Article Title 11234,This is the content of the news article 11234. It discusses various topics and is either real or fake.,Real
News Article Title 11235,This is the content of the news article 11235. It discusses various topics and is either real or fake.,Fake
News Article Title 11236,This is the content of the news article 11236. It discusses various topics and is either real or fake.,Fake
News Article Title 11237,This is the content of the news article 11237. It discusses various topics and is either real or fake.,Fake
News Article Title 11238,This is the content of the news article 11238. It discusses various topics and is either real or fake.,Real
News Article Title 11239,This is the content of the news article 11239. It discusses various topics and is either real or fake.,Real
News Article Title 11240,This is the content of the news article 11240. It discusses various topics and is either real or fake.,Fake
News Article Title 11241,This is the content of the news article 11241. It discusses various topics and is either real or fake.,Real
News Article Title 11242,This is the content of the news article 11242. It discusses various topics and is either real or fake.,Fake
News Article Title 11243,This is the content of the news article 11243. It discusses various topics and is either real or fake.,Real
News Article Title 11244,This is the content of the news article 11244. It discusses various topics and is either real or fake.,Fake
News Article Title 11245,This is the content of the news article 11245. It discusses various topics and is either real or fake.,Fake
News Article Title 11246,This is the content of the news article 11246. It discusses various topics and is either real or fake.,Real
News Article Title 11247,This is the content of the news article 11247. It discusses various topics and is either real or fake.,Real
News Article Title 11248,This is the content of the news article 11248. It discusses various topics and is either real or fake.,Real
News Article Title 11249,This is the content of the news article 11249. It discusses various topics and is either real or fake.,Real
News Article Title 11250,This is the content of the news article 11250. It discusses various topics and is either real or fake.,Real
News Article Title 11251,This is the content of the news article 11251. It discusses various topics and is either real or fake.,Real
News Article Title 11252,This is the content of the news article 11252. It discusses various topics and is either real or fake.,Fake
News Article Title 11253,This is the content of the news article 11253. It discusses various topics and is either real or fake.,Real
News Article Title 11254,This is the content of the news article 11254. It discusses various topics and is either real or fake.,Fake
News Article Title 11255,This is the content of the news article 11255. It discusses various topics and is either real or fake.,Fake
News Article Title 11256,This is the content of the news article 11256. It discusses various topics and is either real or fake.,Real
News Article Title 11257,This is the content of the news article 11257. It discusses various topics and is either real or fake.,Fake
News Article Title 11258,This is the content of the news article 11258. It discusses various topics and is either real or fake.,Fake
News Article Title 11259,This is the content of the news article 11259. It discusses various topics and is either real or fake.,Real
News Article Title 11260,This is the content of the news article 11260. It discusses various topics and is either real or fake.,Real
News Article Title 11261,This is the content of the news article 11261. It discusses various topics and is either real or fake.,Real
News Article Title 11262,This is the content of the news article 11262. It discusses various topics and is either real or fake.,Fake
News Article Title 11263,This is the content of the news article 11263. It discusses various topics and is either real or fake.,Real
News Article Title 11264,This is the content of the news article 11264. It discusses various topics and is either real or fake.,Real
News Article Title 11265,This is the content of the news article 11265. It discusses various topics and is either real or fake.,Real
News Article Title 11266,This is the content of the news article 11266. It discusses various topics and is either real or fake.,Real
News Article Title 11267,This is the content of the news article 11267. It discusses various topics and is either real or fake.,Fake
News Article Title 11268,This is the content of the news article 11268. It discusses various topics and is either real or fake.,Real
News Article Title 11269,This is the content of the news article 11269. It discusses various topics and is either real or fake.,Fake
News Article Title 11270,This is the content of the news article 11270. It discusses various topics and is either real or fake.,Real
News Article Title 11271,This is the content of the news article 11271. It discusses various topics and is either real or fake.,Fake
News Article Title 11272,This is the content of the news article 11272. It discusses various topics and is either real or fake.,Fake
News Article Title 11273,This is the content of the news article 11273. It discusses various topics and is either real or fake.,Fake
News Article Title 11274,This is the content of the news article 11274. It discusses various topics and is either real or fake.,Real
News Article Title 11275,This is the content of the news article 11275. It discusses various topics and is either real or fake.,Fake
News Article Title 11276,This is the content of the news article 11276. It discusses various topics and is either real or fake.,Real
News Article Title 11277,This is the content of the news article 11277. It discusses various topics and is either real or fake.,Real
News Article Title 11278,This is the content of the news article 11278. It discusses various topics and is either real or fake.,Real
News Article Title 11279,This is the content of the news article 11279. It discusses various topics and is either real or fake.,Real
News Article Title 11280,This is the content of the news article 11280. It discusses various topics and is either real or fake.,Real
News Article Title 11281,This is the content of the news article 11281. It discusses various topics and is either real or fake.,Fake
News Article Title 11282,This is the content of the news article 11282. It discusses various topics and is either real or fake.,Real
News Article Title 11283,This is the content of the news article 11283. It discusses various topics and is either real or fake.,Fake
News Article Title 11284,This is the content of the news article 11284. It discusses various topics and is either real or fake.,Fake
News Article Title 11285,This is the content of the news article 11285. It discusses various topics and is either real or fake.,Fake
News Article Title 11286,This is the content of the news article 11286. It discusses various topics and is either real or fake.,Fake
News Article Title 11287,This is the content of the news article 11287. It discusses various topics and is either real or fake.,Fake
News Article Title 11288,This is the content of the news article 11288. It discusses various topics and is either real or fake.,Fake
News Article Title 11289,This is the content of the news article 11289. It discusses various topics and is either real or fake.,Fake
News Article Title 11290,This is the content of the news article 11290. It discusses various topics and is either real or fake.,Real
News Article Title 11291,This is the content of the news article 11291. It discusses various topics and is either real or fake.,Fake
News Article Title 11292,This is the content of the news article 11292. It discusses various topics and is either real or fake.,Real
News Article Title 11293,This is the content of the news article 11293. It discusses various topics and is either real or fake.,Fake
News Article Title 11294,This is the content of the news article 11294. It discusses various topics and is either real or fake.,Fake
News Article Title 11295,This is the content of the news article 11295. It discusses various topics and is either real or fake.,Fake
News Article Title 11296,This is the content of the news article 11296. It discusses various topics and is either real or fake.,Fake
News Article Title 11297,This is the content of the news article 11297. It discusses various topics and is either real or fake.,Real
News Article Title 11298,This is the content of the news article 11298. It discusses various topics and is either real or fake.,Real
News Article Title 11299,This is the content of the news article 11299. It discusses various topics and is either real or fake.,Real
News Article Title 11300,This is the content of the news article 11300. It discusses various topics and is either real or fake.,Fake
News Article Title 11301,This is the content of the news article 11301. It discusses various topics and is either real or fake.,Fake
News Article Title 11302,This is the content of the news article 11302. It discusses various topics and is either real or fake.,Fake
News Article Title 11303,This is the content of the news article 11303. It discusses various topics and is either real or fake.,Real
News Article Title 11304,This is the content of the news article 11304. It discusses various topics and is either real or fake.,Fake
News Article Title 11305,This is the content of the news article 11305. It discusses various topics and is either real or fake.,Real
News Article Title 11306,This is the content of the news article 11306. It discusses various topics and is either real or fake.,Real
News Article Title 11307,This is the content of the news article 11307. It discusses various topics and is either real or fake.,Fake
News Article Title 11308,This is the content of the news article 11308. It discusses various topics and is either real or fake.,Fake
News Article Title 11309,This is the content of the news article 11309. It discusses various topics and is either real or fake.,Real
News Article Title 11310,This is the content of the news article 11310. It discusses various topics and is either real or fake.,Real
News Article Title 11311,This is the content of the news article 11311. It discusses various topics and is either real or fake.,Real
News Article Title 11312,This is the content of the news article 11312. It discusses various topics and is either real or fake.,Fake
News Article Title 11313,This is the content of the news article 11313. It discusses various topics and is either real or fake.,Fake
News Article Title 11314,This is the content of the news article 11314. It discusses various topics and is either real or fake.,Fake
News Article Title 11315,This is the content of the news article 11315. It discusses various topics and is either real or fake.,Fake
News Article Title 11316,This is the content of the news article 11316. It discusses various topics and is either real or fake.,Fake
News Article Title 11317,This is the content of the news article 11317. It discusses various topics and is either real or fake.,Fake
News Article Title 11318,This is the content of the news article 11318. It discusses various topics and is either real or fake.,Real
News Article Title 11319,This is the content of the news article 11319. It discusses various topics and is either real or fake.,Real
News Article Title 11320,This is the content of the news article 11320. It discusses various topics and is either real or fake.,Real
News Article Title 11321,This is the content of the news article 11321. It discusses various topics and is either real or fake.,Fake
News Article Title 11322,This is the content of the news article 11322. It discusses various topics and is either real or fake.,Real
News Article Title 11323,This is the content of the news article 11323. It discusses various topics and is either real or fake.,Fake
News Article Title 11324,This is the content of the news article 11324. It discusses various topics and is either real or fake.,Fake
News Article Title 11325,This is the content of the news article 11325. It discusses various topics and is either real or fake.,Real
News Article Title 11326,This is the content of the news article 11326. It discusses various topics and is either real or fake.,Fake
News Article Title 11327,This is the content of the news article 11327. It discusses various topics and is either real or fake.,Real
News Article Title 11328,This is the content of the news article 11328. It discusses various topics and is either real or fake.,Real
News Article Title 11329,This is the content of the news article 11329. It discusses various topics and is either real or fake.,Fake
News Article Title 11330,This is the content of the news article 11330. It discusses various topics and is either real or fake.,Real
News Article Title 11331,This is the content of the news article 11331. It discusses various topics and is either real or fake.,Real
News Article Title 11332,This is the content of the news article 11332. It discusses various topics and is either real or fake.,Real
News Article Title 11333,This is the content of the news article 11333. It discusses various topics and is either real or fake.,Real
News Article Title 11334,This is the content of the news article 11334. It discusses various topics and is either real or fake.,Fake
News Article Title 11335,This is the content of the news article 11335. It discusses various topics and is either real or fake.,Real
News Article Title 11336,This is the content of the news article 11336. It discusses various topics and is either real or fake.,Real
News Article Title 11337,This is the content of the news article 11337. It discusses various topics and is either real or fake.,Real
News Article Title 11338,This is the content of the news article 11338. It discusses various topics and is either real or fake.,Fake
News Article Title 11339,This is the content of the news article 11339. It discusses various topics and is either real or fake.,Real
News Article Title 11340,This is the content of the news article 11340. It discusses various topics and is either real or fake.,Fake
News Article Title 11341,This is the content of the news article 11341. It discusses various topics and is either real or fake.,Real
News Article Title 11342,This is the content of the news article 11342. It discusses various topics and is either real or fake.,Real
News Article Title 11343,This is the content of the news article 11343. It discusses various topics and is either real or fake.,Real
News Article Title 11344,This is the content of the news article 11344. It discusses various topics and is either real or fake.,Fake
News Article Title 11345,This is the content of the news article 11345. It discusses various topics and is either real or fake.,Fake
News Article Title 11346,This is the content of the news article 11346. It discusses various topics and is either real or fake.,Fake
News Article Title 11347,This is the content of the news article 11347. It discusses various topics and is either real or fake.,Fake
News Article Title 11348,This is the content of the news article 11348. It discusses various topics and is either real or fake.,Fake
News Article Title 11349,This is the content of the news article 11349. It discusses various topics and is either real or fake.,Fake
News Article Title 11350,This is the content of the news article 11350. It discusses various topics and is either real or fake.,Real
News Article Title 11351,This is the content of the news article 11351. It discusses various topics and is either real or fake.,Fake
News Article Title 11352,This is the content of the news article 11352. It discusses various topics and is either real or fake.,Real
News Article Title 11353,This is the content of the news article 11353. It discusses various topics and is either real or fake.,Fake
News Article Title 11354,This is the content of the news article 11354. It discusses various topics and is either real or fake.,Fake
News Article Title 11355,This is the content of the news article 11355. It discusses various topics and is either real or fake.,Fake
News Article Title 11356,This is the content of the news article 11356. It discusses various topics and is either real or fake.,Real
News Article Title 11357,This is the content of the news article 11357. It discusses various topics and is either real or fake.,Fake
News Article Title 11358,This is the content of the news article 11358. It discusses various topics and is either real or fake.,Fake
News Article Title 11359,This is the content of the news article 11359. It discusses various topics and is either real or fake.,Real
News Article Title 11360,This is the content of the news article 11360. It discusses various topics and is either real or fake.,Real
News Article Title 11361,This is the content of the news article 11361. It discusses various topics and is either real or fake.,Real
News Article Title 11362,This is the content of the news article 11362. It discusses various topics and is either real or fake.,Real
News Article Title 11363,This is the content of the news article 11363. It discusses various topics and is either real or fake.,Fake
News Article Title 11364,This is the content of the news article 11364. It discusses various topics and is either real or fake.,Real
News Article Title 11365,This is the content of the news article 11365. It discusses various topics and is either real or fake.,Fake
News Article Title 11366,This is the content of the news article 11366. It discusses various topics and is either real or fake.,Fake
News Article Title 11367,This is the content of the news article 11367. It discusses various topics and is either real or fake.,Real
News Article Title 11368,This is the content of the news article 11368. It discusses various topics and is either real or fake.,Fake
News Article Title 11369,This is the content of the news article 11369. It discusses various topics and is either real or fake.,Real
News Article Title 11370,This is the content of the news article 11370. It discusses various topics and is either real or fake.,Fake
News Article Title 11371,This is the content of the news article 11371. It discusses various topics and is either real or fake.,Real
News Article Title 11372,This is the content of the news article 11372. It discusses various topics and is either real or fake.,Real
News Article Title 11373,This is the content of the news article 11373. It discusses various topics and is either real or fake.,Real
News Article Title 11374,This is the content of the news article 11374. It discusses various topics and is either real or fake.,Real
News Article Title 11375,This is the content of the news article 11375. It discusses various topics and is either real or fake.,Real
News Article Title 11376,This is the content of the news article 11376. It discusses various topics and is either real or fake.,Real
News Article Title 11377,This is the content of the news article 11377. It discusses various topics and is either real or fake.,Fake
News Article Title 11378,This is the content of the news article 11378. It discusses various topics and is either real or fake.,Fake
News Article Title 11379,This is the content of the news article 11379. It discusses various topics and is either real or fake.,Fake
